#wvl [um]      Flux [erg/s/cm]
3.684351554    97064.7193        
3.682994609    95963.7124        
3.681638664    97224.8806        
3.680283716    97375.3552        
3.678929766    95243.1957        
3.677576811    97489.5015        
3.676224851    97498.2783        
3.674873885    97385.8874        
3.673523911    97131.3673        
3.672174929    97456.2164        
3.670826937    97313.8934        
3.669479935    97505.6531        
3.66813392     97410.1345        
3.666788893    95864.4659        
3.665444852    97449.5013        
3.664101795    97654.271         
3.662759723    97711.5275        
3.661418633    96776.5168        
3.660078525    97822.2094        
3.658739398    97549.8849        
3.65740125     97605.3842        
3.656064081    97817.8796        
3.654727889    97466.4214        
3.653392673    97654.4932        
3.652058433    97871.2963        
3.650725167    97589.1277        
3.649392874    97097.8784        
3.648061553    97338.055         
3.646731203    97427.327         
3.645401823    97181.9137        
3.644073412    97242.9555        
3.642745968    97651.5505        
3.641419492    97902.2041        
3.640093981    98045.9516        
3.638769434    96913.9899        
3.637445852    98013.844         
3.636123232    97622.3137        
3.634801573    97411.579         
3.633480875    97897.5696        
3.632161136    98108.4347        
3.630842355    98152.0274        
3.629524532    98168.9921        
3.628207665    97692.3938        
3.626891754    97664.6316        
3.625576796    97823.9946        
3.624262792    96375.2522        
3.62294974     98137.6414        
3.621637639    97259.9668        
3.620326488    97297.5883        
3.619016286    97675.5832        
3.617707032    98008.315         
3.616398724    97207.4855        
3.615091363    96410.0089        
3.613784947    96846.9897        
3.612479475    97938.2183        
3.611174945    98078.8263        
3.609871357    97671.0723        
3.60856871     96629.8991        
3.607267003    97801.5682        
3.605966235    98072.074         
3.604666405    95811.7066        
3.603367511    97990.3902        
3.602069553    97845.5915        
3.600772529    96777.9645        
3.59947644     98234.7225        
3.598181283    98390.3187        
3.596887058    98252.2623        
3.595593763    97199.5347        
3.594301399    97330.9992        
3.593009962    97191.9098        
3.591719454    98655.7044        
3.590429872    98400.1072        
3.589141216    97418.4605        
3.587853485    96103.3855        
3.586566678    95275.427         
3.585280793    98178.0405        
3.58399583     98146.8202        
3.582711787    98362.1715        
3.581428664    98480.4586        
3.580146461    94583.2717        
3.578865174    96418.8565        
3.577584805    98415.365         
3.576305351    98769.5121        
3.575026813    98709.8712        
3.573749188    98753.5142        
3.572472476    98184.2524        
3.571196676    98376.0896        
3.569921786    98642.938         
3.568647807    93405.2935        
3.567374737    94559.1851        
3.566102574    95561.7764        
3.564831319    98130.3946        
3.563560969    99004.93          
3.562291525    98641.6704        
3.561022985    98902.0129        
3.559755348    99226.7536        
3.558488613    99121.4273        
3.557222779    99117.9617        
3.555957846    99061.5144        
3.554693812    98873.9488        
3.553430676    99097.2306        
3.552168437    99314.7234        
3.550907095    99302.4903        
3.549646649    98921.0522        
3.548387097    98712.5079        
