#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
4.572093603    14892.4977        14796.755         14495.5456        13932.2939        12917.6606        
4.570004155    15651.9685        15555.0045        15246.1068        14648.3788        13444.4983        
4.567916615    14429.4654        14340.9491        14064.5536        13558.7999        12707.1776        
4.565830981    12827.8027        12787.8641        12668.2975        12472.6177        12220.4389        
4.563747251    15592.2316        15492.8675        15176.9123        14568.8984        13367.8684        
4.561665423    16846.0614        16732.0154        16366.3219        15649.4519        14161.2975        
4.559585492    12894.4086        12852.0911        12724.7986        12514.214         12238.814         
4.557507458    15234.5013        15142.5859        14850.5683        14289.4797        13190.3811        
4.555431317    17349.3493        17226.1796        16830.5012        16051.7716        14429.17          
4.553357066    15131.6926        15036.7996        14736.5072        14165.3653        13080.0698        
4.551284704    14338.6178        14260.7437        14015.1902        13554.1416        12727.0477        
4.549214227    14754.2746        14666.7818        14390.4556        13868.4975        12905.7418        
4.547145633    16147.0294        16038.7271        15693.4372        15025.2953        13680.2846        
4.545078919    12965.5747        12921.8652        12789.5186        12567.1104        12267.8939        
4.543014083    13185.5789        13126.6418        12952.278         12671.3021        12305.6214        
4.540951123    16914.5251        16795.7508        16415.2877        15671.6141        14143.2458        
4.538890035    12123.4422        12122.9076        12121.3774        12119.0644        12116.3035        
4.536830817    13754.0448        13693.9969        13504.8855        13151.9713        12543.4444        
4.534773467    16834.1218        16719.7185        16353.0976        15635.4742        14151.6496        
4.532717983    12841.7251        12802.6996        12685.8969        12494.7759        12247.7152        
4.53066436     16243.5834        16126.8978        15755.6505        15042.0404        13642.3412        
4.528612598    16857.275         16741.4373        16370.4781        15645.6351        14153.5108        
4.526562693    14091.0603        14016.4548        13782.6961        13351.2322        12617.6661        
4.524514643    12700.486         12671.1129        12583.4408        12438.9159        12240.645         
4.522468446    15279.9591        15193.4252        14917.2843        14380.7984        13299.8302        
4.520424098    14734.4864        14646.4638        14368.9008        13846.6443        12894.3419        
4.518381598    15188.8074        15091.65          14784.4979        14202.4814        13110.4912        
4.516340943    12296.2986        12286.3566        12257.6888        12213.7824        12160.6851        
4.51430213     15462.1994        15362.872         15047.959         14446.0363        13278.8278        
4.512265157    15019.5715        14926.1948        14631.2902        14073.6467        13034.4239        
4.510230022    16568.2162        16457.9241        16105.1041        15416.9503        14001.453         
4.508196721    15785.9304        15681.4254        15349.5483        14712.8022        13459.8471        
4.506165253    14530.118         14448.9597        14192.7661        13709.9151        12830.3241        
4.504135615    17572.8486        17450.0631        17055.0066        16274.3858        14630.435         
4.502107805    15762.2893        15658.8628        15330.3272        14699.5272        13456.3761        
4.50008182     14440.0873        14361.2751        14112.5829        13644.588         12797.9488        
4.498057657    17953.015         17826.0731        17417.0114        16605.6728        14883.1604        
4.496035314    14462.1099        14372.281         14091.9495        13580.2746        12731.0973        
4.494014789    15333.7493        15237.2884        14931.5949        14347.9117        13222.7632        
4.49199608     18105.8804        17977.8242        17564.8888        16744.4931        14995.6094        
4.489979183    13652.2689        13586.6333        13384.3506        13026.9851        12483.3093        
4.487964096    15708.8369        15605.0559        15275.6919        14645.1009        13416.5936        
4.485950818    17095.8411        16982.1542        16617.1678        15899.2382        14391.8208        
4.483939345    14649.0706        14564.3224        14297.0768        13794.3868        12880.2537        
4.481929674    15771.5399        15661.1743        15311.6001        14646.9712        13385.659         
4.479921805    16259.1502        16149.8079        15800.8273        15123.9269        13759.5532        
4.477915734    13417.1027        13360.047         13184.36          12875.5731        12421.0383        
4.475911458    14978.4671        14895.0008        14629.4871        14118.3624        13121.2836        
4.473908976    15888.1745        15761.4751        15362.156         14616.1343        13289.8467        
4.471908285    12170.8274        12170.8274        12170.8274        12170.8274        12170.8274        
4.469909383    15378.3579        15277.8224        14959.2704        14353.0843        13211.9891        
4.467912266    17389.6449        17268.2337        16878.3598        16111.5586        14510.7734        
4.465916934    13929.2127        13860.0623        13643.9653        13248.1912        12594.3502        
4.463923383    18301.2628        18173.0727        17759.0219        16933.1457        15156.874         
4.461931611    12178.8703        12178.8539        12178.8101        12178.7578        12178.7372        
4.459941615    16279.2203        16170.1906        15822.6965        15150.4127        13793.5224        
