#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
0.6999770917   478.049247        476.94648         473.587413        467.911798        458.983073        
0.6999280983   483.270024        482.127933        478.582306        472.381016        462.991206        
0.6998791118   483.389906        482.246367        478.696399        472.507484        463.379056        
0.6998301321   480.627098        479.427694        475.69528         469.093644        457.976832        
0.6997811593   476.065416        474.820206        470.961271        464.129624        451.070372        
0.6997321934   481.8958          480.644868        476.707525        469.58872         457.624383        
0.6996832343   486.201645        484.995618        481.161147        474.094726        462.538998        
0.6996342821   481.213519        479.996069        476.18493         469.382267        458.039903        
0.6995853367   481.941379        480.774591        477.147698        470.838721        461.801006        
0.6995363982   481.439529        480.22748         476.444587        469.828031        460.678635        
0.6994874665   487.560577        486.359004        482.507414        475.311483        463.958678        
0.6994385416   485.534591        484.277592        480.243709        472.6659          460.102627        
0.6993896236   484.111834        482.881716        478.974525        471.838252        460.99091         
0.6993407124   483.591123        482.366173        478.47991         471.392532        460.490201        
0.6992918081   483.491973        482.264271        478.359692        471.178111        459.681143        
0.6992429106   475.120767        473.793964        469.617244        461.979446        446.930459        
0.69919402     480.971465        479.791762        476.096127        469.549398        460.061647        
0.6991451362   477.080414        475.849279        471.990215        465.033425        452.655807        
0.6990962592   465.711897        464.738164        461.881286        457.40717         450.001409        
0.6990473891   474.676724        473.552334        470.108078        464.257239        455.485978        
0.6989985257   476.739708        475.54497         471.818443        465.207125        454.242145        
0.6989496693   477.944432        476.693727        472.736749        465.459473        452.253849        
0.6989008196   479.952937        478.791827        475.145682        468.62013         458.561882        
0.6988519768   454.409968        453.067483        448.828059        440.282467        410.245886        
0.6988031408   476.71928         475.553996        471.926013        465.543644        455.5608          
0.6987543116   479.024023        477.833276        474.084008        467.349168        457.067908        
0.6987054893   478.245206        477.033296        473.215423        466.353202        455.796518        
0.6986566738   480.484856        479.297158        475.534394        468.704229        458.487767        
0.6986078651   479.902873        478.667758        474.728456        467.443612        455.807157        
0.6985590632   482.556397        481.378145        477.603729        470.562701        459.430172        
0.6985102681   474.262114        473.027306        469.173965        462.425945        452.702244        
0.6984614798   479.983688        478.795177        475.014188        468.066532        457.206674        
0.6984126984   472.122362        470.909198        467.147882        460.627619        450.834764        
0.6983639238   474.847626        473.671381        470.002249        463.552041        453.899889        
0.698315156    471.813162        470.603904        466.84461         460.25056         449.581157        
0.698266395    475.028902        473.829778        470.071535        463.416077        453.768263        
0.6982176408   478.362875        477.158811        473.323039        466.255437        455.210794        
0.6981688934   479.202699        478.003515        474.165788        467.014301        455.56824         
0.6981201528   474.364868        473.086626        469.014023        461.429098        447.679677        
0.6980714191   467.408139        466.169831        462.337782        455.657535        444.230906        
0.6980226921   470.93728         469.744211        466.036275        459.562479        449.751632        
0.6979739719   469.842811        468.580468        464.607933        457.363228        443.670678        
0.6979252585   472.624436        471.478091        467.912638        461.693643        452.67989         
0.697876552    474.031008        472.887111        469.308871        462.993806        453.879291        
0.6978278522   470.878723        469.666873        465.865906        459.046169        447.581309        
0.6977791592   467.797641        466.567498        462.732016        455.912896        443.862708        
0.6977304731   472.443428        471.221745        467.357017        460.302929        448.522814        
0.6976817937   471.621036        470.437388        466.729304        460.151105        450.31986         
0.6976331211   470.526329        469.360005        465.725916        459.359111        450.06285         
0.6975844553   463.149435        461.902314        458.032755        451.15598         437.622773        
0.6975357963   471.137433        469.979981        466.363199        459.990211        450.689217        
0.697487144    471.923635        470.72957         466.959185        460.136575        449.479642        
0.6974384986   468.345346        467.06015         462.985753        455.458852        441.454716        
0.69738986     472.003207        470.812915        467.044754        460.178375        449.203068        
0.6973412281   472.603331        471.462511        467.866434        461.395512        451.672348        
0.697292603    466.485083        465.351817        461.853242        455.819221        446.698595        
0.6972439847   463.127746        461.96846         458.381611        452.041678        440.155744        
0.6971953732   458.909731        457.786716        454.349032        448.343675        436.121668        
0.6971467684   460.692008        459.673938        456.620987        451.66309         444.490734        
0.6970981704   460.835956        459.642683        455.955532        449.469267        437.293519        
0.6970495792   467.996343        466.754413        462.810933        455.513486        442.48178         
0.6970009948   471.129382        469.926358        466.085001        458.936178        447.103949        
0.6969524172   471.50509         470.346758        466.664931        459.900861        449.219645        
0.6969038463   457.052531        455.788579        451.872782        444.898487        430.347612        
0.6968552822   457.681841        456.48986         452.821615        446.395558        433.663674        
0.6968067248   467.895055        466.768411        463.241382        456.976191        447.439541        
0.6967581742   467.429996        466.269214        462.618235        456.059615        445.932984        
0.6967096304   465.936415        464.778708        461.145793        454.61063         443.696846        
0.6966610934   459.869753        458.809966        455.601187        450.313108        443.055865        
0.6966125631   458.997789        457.862511        454.362693        448.23232         437.099162        
0.6965640396   461.028714        459.990199        456.828686        451.537397        444.227707        
0.6965155228   457.097545        456.031953        452.770378        447.100009        436.558357        
0.6964670128   457.383351        456.48829         453.825286        449.548031        443.763416        
0.6964185095   446.153552        445.156988        442.083956        436.28201         418.995277        
0.696370013    454.973286        454.066813        451.335636        446.699756        438.205156        
0.6963215233   445.914893        445.093863        442.629088        438.261313        426.491189        
0.6962730403   443.550328        442.526927        439.332111        433.062699        412.724402        
0.6962245641   454.438372        453.566101        450.967513        446.733664        440.438365        
0.6961760946   450.070415        449.28629         446.993935        443.369733        437.529082        
0.6961276318   454.618796        453.738928        451.125115        446.91984         440.935968        
0.6960791758   456.414059        455.40899         452.361741        447.256008        439.572219        
0.6960307266   456.571658        455.482372        452.124454        446.219617        435.326787        
0.6959822841   458.092867        457.066279        453.94119         448.709213        441.41467         
0.6959338483   458.877199        457.763328        454.294386        448.080832        436.774864        
0.6958854193   455.889331        454.865052        451.742514        446.419441        437.642401        
0.695836997    444.379257        443.641595        441.516084        438.18453         431.389108        
0.6957885815   455.490285        454.431001        451.174986        445.479733        435.020376        
0.6957401727   459.085259        458.030237        454.785182        449.237976        441.374627        
0.6956917706   459.417725        458.277004        454.708702        448.32658         437.685677        
0.6956433753   461.636862        460.544645        457.131037        451.084257        441.96012         
0.6955949867   457.413997        456.307171        452.883517        446.927324        437.519334        
0.6955466048   451.350209        450.192132        446.629365        440.40813         428.559152        
0.6954982296   450.902649        449.575572        445.380373        437.484828        419.00171         
0.6954498612   461.380999        460.270646        456.777532        450.4888          440.587359        
0.6954014995   459.087447        458.000651        454.622569        448.717862        440.037004        
0.6953531446   446.73248         445.582161        442.055656        435.843656        422.187399        
0.6953047963   455.962751        454.892944        451.591732        445.862848        436.776808        
0.6952564548   452.741233        451.738278        448.713503        443.775872        437.343264        
0.69520812     450.026632        448.974046        445.776359        440.377775        431.424804        
0.695159792    452.414364        451.394491        448.296997        443.121194        435.640843        
0.6951114706   452.452199        451.445347        448.385866        443.25255         435.583616        
0.695063156    453.251212        452.247771        449.18646         443.999742        436.248022        
0.695014848    450.88247         449.930611        447.062569        442.334962        435.716149        
0.6949665468   444.993213        444.157945        441.675739        437.556558        429.712972        
0.6949182523   447.728696        446.90006         444.460929        440.623714        435.499634        
0.6948699646   452.843893        451.767335        448.425847        442.480251        431.829286        
0.6948216835   454.797886        453.733436        450.433668        444.664629        435.83342         
0.6947734091   446.337232        445.192516        441.669012        435.476602        423.205894        
0.6947251415   453.892646        452.775577        449.278205        442.967215        431.69946         
0.6946768805   455.672158        454.64009         451.434061        445.799984        437.212875        
0.6946286263   442.19721         441.117304        437.787978        431.733171        417.030119        
0.6945803787   438.839444        438.138306        436.101288        432.831822        426.176606        
0.6945321379   448.533551        447.603572        444.785723        440.018529        432.290502        
0.6944839038   448.948984        447.922947        444.756108        439.143093        428.752864        
0.6944356763   436.797938        435.859068        433.00074         427.820225        413.771888        
0.6943874556   443.514074        442.663205        440.123752        435.924839        428.859364        
0.6943392415   443.630595        442.792813        440.288094        436.118405        428.963031        
0.6942910342   427.434253        426.281494        422.542662        414.391185        382.765502        
0.6942428335   444.870173        444.045369        441.574043        437.457576        430.833696        
0.6941946396   441.910075        441.18729         439.064176        435.671954        430.569757        
0.6941464523   435.604069        434.944411        433.010489        429.809013        422.798799        
0.6940982717   438.985808        438.114907        435.481433        430.885106        420.870874        
0.6940500978   442.857099        441.991652        439.391267        435.033118        427.745912        
0.6940019306   443.485968        442.684546        440.301245        436.420162        430.682436        
0.6939537701   435.588869        434.978218        433.229758        430.549459        426.101239        
0.6939056162   443.987963        443.1577          440.685746        436.679651        431.031461        
0.6938574691   445.075701        444.073749        441.002416        435.668349        426.385448        
0.6938093286   451.109114        450.124943        447.076517        441.737894        433.6103          
0.6937611948   443.979596        443.028395        440.159661        435.421122        428.632261        
0.6937130677   445.572215        444.617027        441.713629        436.81953         429.474929        
0.6936649472   448.735839        447.788795        444.880487        439.86982         432.373399        
0.6936168334   443.377982        442.439515        439.563363        434.500958        424.876383        
0.6935687264   425.45415         424.749448        422.53554         417.924481        400.13142         
0.6935206259   437.191808        436.527046        434.575804        431.429002        426.350388        
0.6934725322   434.917341        434.101967        431.621562        427.166704        416.406065        
0.6934244451   439.4686          438.730027        436.538036        432.958104        427.538508        
0.6933763647   434.466312        433.733343        431.543795        427.807411        420.007439        
0.6933282909   432.379818        431.751377        429.927965        427.051696        422.095067        
0.6932802239   437.072712        436.349613        434.203541        430.689386        425.28542         
0.6932321635   437.469023        436.770222        434.679415        431.153486        425.076545        
0.6931841097   420.261184        419.460722        416.787882        410.508077        383.604616        
0.6931360626   430.615093        430.154598        428.794269        426.495491        421.808676        
0.6930880222   427.204018        426.594143        424.700976        420.990607        409.169672        
0.6930399884   430.143231        429.374205        426.987766        422.413181        409.275434        
0.6929919613   432.78195         432.12678         430.182794        426.934002        420.834293        
0.6929439408   436.921078        436.200881        434.046878        430.447909        424.704506        
0.692895927    433.273521        432.667791        430.890681        428.031687        423.688311        
0.6928479199   421.414642        420.600262        417.948734        412.074962        388.83109         
0.6927999194   434.300472        433.591853        431.485809        428.014712        422.453214        
0.6927519255   441.142116        440.351247        437.945921        433.802152        427.122092        
0.6927039383   430.582491        429.702478        426.968312        421.811809        408.308468        
0.6926559578   430.926172        430.359655        428.67209         425.81698         420.498795        
0.6926079839   412.02025         411.066013        407.740214        399.320202        361.253677        
0.6925600166   413.576961        412.85514         410.320749        403.797197        373.461022        
0.692512056    426.26367         425.729718        424.070821        420.874562        411.752777        
0.692464102    426.051453        425.528244        423.909444        420.831438        412.329369        
0.6924161547   393.265179        391.518452        385.152389        368.0033          293.121793        
0.692368214    423.57897         423.081254        421.500018        418.264618        407.663388        
0.6923202799   424.042342        423.717443        422.746499        421.065662        417.441498        
0.6922723525   421.727352        421.525646        420.922458        419.851991        417.198609        
0.6922244317   408.352314        407.456422        404.245933        395.746672        356.139236        
0.6921765176   420.488862        420.108795        418.889334        416.30184         406.912264        
0.6921286101   425.636413        425.242045        424.081316        422.173055        418.949535        
0.6920807092   424.177032        423.601317        421.869607        418.81242         411.420005        
0.6920328149   431.881704        431.188999        429.108351        425.57501         419.515398        
0.6919849273   427.566085        426.879881        424.853408        421.533536        415.641117        
0.6919370463   428.539975        427.726558        425.278941        421.094139        412.911423        
0.6918891719   436.239905        435.421265        432.946321        428.773782        422.427854        
0.6918413042   424.09795         423.492591        421.768843        419.178375        415.01532         
0.6917934431   427.044687        426.072162        423.073695        417.575599        403.989195        
0.6917455885   426.594601        425.63831         422.716991        417.499701        405.208611        
0.6916977407   424.904359        423.803104        420.36425         413.841826        395.938474        
0.6916498994   434.490871        433.595363        430.882556        426.327272        419.524832        
0.6916020647   424.955355        424.188262        421.944966        418.387883        412.254219        
0.6915542367   426.620224        425.828781        423.482894        419.620656        412.516839        
0.6915064153   431.729369        430.865444        428.281562        424.065242        417.897706        
0.6914586005   437.123119        436.083143        432.838838        427.045661        417.353654        
0.6914107923   437.173958        436.055343        432.514326        425.939618        413.377529        
0.6913629907   434.594243        433.611891        430.60906         425.531792        418.292067        
0.6913151957   424.983917        424.109397        421.525007        417.3509          409.733784        
0.6912674074   437.142187        436.100945        432.84765         427.039853        417.468376        
0.6912196256   431.417013        430.375232        427.194935        421.84729         414.110395        
0.6911718505   429.94456         428.873631        425.591927        419.969685        410.550093        
0.6911240819   434.445133        433.392147        430.139958        424.553091        416.65614         
0.69107632     438.851014        437.781606        434.405803        428.305788        419.000273        
0.6910285646   430.972457        429.889878        426.570673        420.956412        412.620016        
0.6909808159   441.801598        440.737515        437.329661        430.978057        420.981552        
0.6909330737   438.514199        437.294185        433.337848        425.678684        411.421987        
0.6908853382   442.227476        441.128075        437.568794        430.765432        419.684751        
0.6908376092   438.189307        437.061447        433.467469        426.865458        416.893703        
0.6907898868   436.096205        434.945475        431.286265        424.542327        413.050917        
0.6907421711   436.452978        435.318713        431.719334        425.161407        415.103619        
0.6906944619   442.207481        441.119339        437.578674        430.712028        418.908169        
0.6906467593   437.357643        436.220543        432.58347         425.824233        415.091487        
0.6905990633   434.125996        433.04547         429.671775        423.769752        415.529072        
0.6905513739   434.265618        433.180535        429.782295        423.786455        415.150912        
0.6905036911   436.244589        435.109881        431.48892         424.805393        414.481983        
0.6904560148   441.678037        440.62604         437.20986         430.626236        419.636745        
0.6904083452   434.08642         432.99708         429.572952        423.476526        414.547585        
0.6903606821   431.202058        430.147048        426.885984        421.301834        413.527438        
0.6903130256   433.222554        432.084498        428.479699        421.916081        411.32894         
0.6902653757   438.280626        437.168266        433.57156         426.729547        415.797505        
0.6902177323   439.25832         438.141888        434.50617         427.480716        416.207779        
0.6901700956   441.56154         440.464151        436.839927        429.567926        416.623125        
0.6901224654   438.304162        437.140088        433.321652        425.774679        412.235173        
0.6900748418   432.859869        431.702679        428.030595        421.404964        412.324781        
0.6900272247   435.806862        434.643282        430.878496        423.726139        412.530713        
0.6899796142   439.623902        438.479148        434.689366        427.041158        413.244132        
0.6899320103   440.996115        439.892215        436.226611        428.788458        415.664754        
0.689884413    441.229811        440.133377        436.483525        429.025103        415.541872        
0.6898368222   436.216142        435.041481        431.202822        423.733246        411.615652        
0.689789238    439.05444         437.94396         434.283943        427.008639        414.848994        
0.6897416604   441.477169        440.396527        436.781723        429.301761        415.428819        
0.6896940893   436.109454        434.902405        430.917982        422.958271        409.263402        
0.6896465248   439.071761        437.947275        434.207626        426.58796         412.943111        
0.6895989669   434.19922         432.954657        428.847107        420.600644        405.105173        
0.6895514155   435.415321        434.295704        430.654548        423.658375        412.67154         
0.6895038706   427.026594        425.79471         421.881732        414.754562        403.385103        
0.6894563323   442.382986        441.375048        437.983569        430.855479        417.136509        
0.6894088006   440.415693        439.338044        435.71261         428.099329        413.564993        
0.6893612754   439.245778        438.161485        434.537215        427.063901        413.550312        
0.6893137568   434.881143        433.688726        429.737839        421.757299        407.314427        
0.6892662448   435.489716        434.321068        430.444489        422.602619        408.732263        
0.6892187392   439.334847        438.27045         434.701934        427.286444        413.676643        
0.6891712403   435.105679        433.923488        429.988958        421.96232         407.509316        
0.6891237478   440.766346        439.73668         436.250797        428.815338        414.288478        
0.6890762619   440.832402        439.792335        436.250518        428.564679        412.568033        
0.6890287826   438.514741        437.432628        433.783323        426.07477         411.212876        
0.6889813098   431.981559        430.76351         426.738212        418.665222        404.278805        
0.6889338436   431.299492        430.124359        426.285712        418.844783        407.204928        
0.6888863838   431.125176        429.892476        425.81473         417.602857        402.50126         
0.6888389307   436.647885        435.548259        431.851539        424.10708         409.404449        
0.688791484    435.768235        434.636194        430.824978        422.807955        407.337012        
0.6887440439   437.458919        436.383252        432.744653        424.998191        409.795046        
0.6886966104   435.458522        434.341049        430.586495        422.749155        408.403765        
0.6886491833   436.913351        435.829336        432.157929        424.320707        408.95496         
0.6886017628   440.177391        439.191441        435.811457        428.356296        412.596601        
0.6885543488   441.121574        440.161325        436.845876        429.384694        412.622057        
0.6885069414   440.008752        439.012156        435.573539        427.849764        410.582002        
0.6884595405   440.425138        439.461554        436.139412        428.699739        412.46382         
0.6884121461   440.744484        439.801944        436.546904        429.219024        412.82461         
0.6883647582   439.129286        438.151979        434.798405        427.378839        411.460169        
0.6883173769   431.755696        430.578637        426.624124        418.347787        402.314581        
0.6882700021   431.805841        430.680105        426.928557        419.260882        405.717898        
0.6882226338   431.157459        430.024223        426.251916        418.558476        404.87554         
0.688175272    431.523885        430.40985         426.698575        419.119419        405.768075        
0.6881279167   430.973581        429.83895         426.052219        418.280834        404.404813        
0.688080568    432.408799        431.305533        427.597678        419.849807        405.575893        
0.6880332257   436.086233        435.082435        431.659895        424.221763        409.095827        
0.68798589     437.159032        436.190555        432.869949        425.540801        409.98242         
0.6879385608   434.517718        433.474792        429.923388        422.228994        406.577822        
0.6878912381   430.360544        429.230134        425.442024        417.590216        403.401805        
0.687843922    431.202749        430.09228         426.351012        418.476398        403.495071        
0.6877966123   434.423005        433.399297        429.905391        422.290437        406.624332        
0.6877493091   436.977263        436.04092         432.81602         425.610228        409.827307        
0.6877020125   433.412955        432.366804        428.795487        421.006894        404.961814        
0.6876547223   430.364441        429.248991        425.48073         417.491181        402.046161        
0.6876074387   427.554121        426.384855        422.472595        414.384356        399.434874        
0.6875601615   430.688005        429.614697        425.995093        418.363348        404.032271        
0.6875128909   433.113732        432.101123        428.644479        421.104123        405.469046        
0.6874656267   430.076744        428.976982        425.249456        417.274949        401.503517        
0.6874183691   431.823822        430.79323         427.288302        419.724867        404.614699        
0.6873711179   428.50947         427.399895        423.667602        415.859556        401.677042        
0.6873238733   432.179231        431.175948        427.755479        420.32329         405.17539         
0.6872766351   428.657126        427.55073         423.808298        415.847598        400.393328        
0.6872294034   430.604789        429.576263        426.086611        418.60822         404.064769        
0.6871821782   429.217009        428.151232        424.542296        416.842287        401.78316         
0.6871349596   427.662174        426.567209        422.878897        415.122139        400.512988        
0.6870877474   427.199452        426.103096        422.414451        414.676734        400.032492        
0.6870405416   426.203759        425.098389        421.396674        413.736487        399.946173        
0.6869933424   428.543867        427.505447        423.999196        416.58136         402.543459        
0.6869461497   426.698657        425.602333        421.906908        414.124214        399.504299        
0.6868989634   428.180444        427.115438        423.492475        415.663128        399.754563        
0.6868517836   429.366868        428.347667        424.86896         417.291003        401.885505        
0.6868046103   430.670405        429.701132        426.377804        419.046695        403.610456        
0.6867574435   428.262446        427.229981        423.716503        416.128481        401.119985        
0.6867102832   428.981588        427.969309        424.505739        416.90679         401.037007        
0.6866631293   428.967712        427.959274        424.503234        416.886592        400.790156        
0.6866159819   428.142407        427.123451        423.643898        416.055336        400.585916        
0.686568841    429.479095        428.51069         425.187781        417.843034        402.318624        
0.6865217066   428.483541        427.491141        424.093239        416.627554        401.103381        
0.6864745786   426.592102        425.548808        421.993717        414.284376        398.757226        
0.6864274571   427.860205        426.863976        423.453123        415.956329        400.227568        
0.6863803421   423.142418        422.01448         418.203804        410.13106         394.754711        
0.6863332335   426.712           425.701134        422.251119        414.735756        399.404801        
0.6862861314   427.333168        426.356728        423.020695        415.731272        400.704984        
0.6862390358   418.613131        417.408585        413.395383        405.194227        390.40255         
0.6861919466   418.543356        417.339768        413.322993        405.066914        389.707142        
0.6861448639   421.142304        420.020506        416.256774        408.428819        394.117743        
0.6860977876   423.654816        422.605357        419.054446        411.504348        397.158996        
0.6860507179   425.828178        424.841677        421.472229        414.121066        399.195221        
0.6860036545   426.996242        426.042963        422.76283         415.457864        399.743211        
0.6859565977   426.93077         425.971           422.655697        415.189757        398.512108        
0.6859095472   427.80116         426.882982        423.703222        416.494259        400.208769        
0.6858625033   427.842734        426.937647        423.80247         416.689256        400.55545         
0.6858154658   423.815081        422.78515         419.259267        411.520604        395.596097        
0.6857684347   425.515904        424.549254        421.219939        413.786224        397.675457        
0.6857214101   425.940351        425.002293        421.769732        414.543049        398.899412        
0.6856743919   423.927392        422.934715        419.534768        412.062251        396.622725        
0.6856273802   423.324231        422.316275        418.863975        411.274656        395.517041        
0.685580375    424.941392        423.989964        420.70923         413.36162         397.353804        
0.6855333761   424.145933        423.16511         419.779382        412.174103        395.463779        
0.6854863837   428.491567        427.678623        424.83383         418.192642        401.833402        
0.6854393978   427.40222         426.555191        423.596651        416.725166        400.008391        
0.6853924183   422.430908        421.423781        417.96189         410.278167        394.007248        
0.6853454453   420.79978         419.751003        416.162032        408.291569        392.040533        
0.6852984786   422.550451        421.562895        418.15958         410.544067        393.7669          
0.6852515185   420.716309        419.675749        416.10523         408.210395        391.350327        
0.6852045647   422.054477        421.076126        417.711854        410.23081         394.110175        
0.6851576174   421.336483        420.347629        416.955815        409.46682         393.669484        
0.6851106765   422.43941         421.505514        418.297271        411.182663        395.990053        
0.6850637421   412.404554        411.194483        407.1549          398.857182        383.641899        
0.685016814    419.594986        418.594908        415.189758        407.820253        393.02801         
0.6849698925   418.623012        417.59991         414.123009        406.638978        391.884899        
0.6849229773   417.317682        416.26059         412.675689        404.995933        389.763263        
0.6848760686   417.674813        416.645344        413.157078        405.710916        391.386334        
0.6848291663   419.05411         418.060248        414.664845        407.247198        391.972656        
0.6847822704   416.181271        415.105825        411.457788        403.641657        388.260075        
0.6847353809   417.683594        416.66468         413.194339        405.678357        390.591501        
0.6846884979   417.893164        416.881796        413.425705        405.863691        389.98966         
0.6846416212   414.300556        413.221931        409.597468        402.032765        388.191705        
0.684594751    415.667503        414.635318        411.15257         403.80698         390.206707        
0.6845478872   418.251997        417.275441        413.927696        406.542455        390.830296        
0.6845010299   418.061819        417.088947        413.756414        406.430282        391.332211        
0.6844541789   420.060099        419.156289        416.034171        409.007066        393.506184        
0.6844073344   418.306862        417.333262        413.969024        406.385321        389.365224        
0.6843604962   422.259928        421.450146        418.62623         412.09816         396.491114        
0.6843136645   414.597846        413.521622        409.839117        401.760393        384.828396        
0.6842668392   417.520437        416.561849        413.263911        405.925196        390.26098         
0.6842200203   417.914098        416.973285        413.726196        406.431757        390.271717        
0.6841732078   417.987682        417.067655        413.897571        406.811976        391.461588        
0.6841264017   415.829055        414.848807        411.49232         404.116592        388.760693        
0.684079602    415.385328        414.408555        411.072947        403.794487        388.844459        
0.6840328087   410.742542        409.661446        406.035665        398.50653         384.904323        
0.6839860218   408.955871        407.854766        404.193168        396.764554        384.114367        
0.6839392413   410.881526        409.813461        406.221283        398.703029        384.806566        
0.6838924672   414.068686        413.079477        409.70236         402.337705        387.190273        
0.6838456995   415.596157        414.662669        411.458432        404.368918        389.346118        
0.6837989382   412.059356        411.014478        407.455672        399.7439          384.063467        
0.6837521833   412.764138        411.748538        408.280053        400.709375        385.103124        
0.6837054348   414.29285         413.34333         410.091453        402.942583        388.074921        
0.6836586927   409.400594        408.311135        404.630956        396.839644        382.061452        
0.683611957    413.180124        412.210526        408.89573         401.643795        386.746304        
0.6835652277   411.564594        410.550593        407.097179        399.623734        384.785837        
0.6835185047   413.364983        412.408514        409.124852        401.856951        386.430432        
0.6834717881   412.792766        411.817855        408.467733        401.032974        385.113486        
0.683425078    413.913081        412.983722        409.777006        402.580494        386.751278        
0.6833783742   415.719109        414.861871        411.885029        405.083193        389.31824         
0.6833316768   412.11537         411.125859        407.709793        400.022869        382.620182        
0.6832849857   412.446048        411.498327        408.239708        400.994574        385.360688        
0.6832383011   406.937049        405.847056        402.172268        394.435098        379.999971        
0.6831916228   408.909422        407.878822        404.376289        396.827772        381.594832        
0.6831449509   407.955004        406.923994        403.444618        396.098422        382.35475         
0.6830982854   406.335328        405.262037        401.649419        394.065331        379.725           
0.6830516263   405.81996         404.738429        401.099874        393.469877        379.036233        
0.6830049735   407.78301         406.764765        403.31852         395.976907        381.67875         
0.6829583271   405.130825        404.033774        400.337641        392.557797        377.733243        
0.6829116871   410.539649        409.617179        406.462288        399.548778        385.186249        
0.6828650534   407.877548        406.883266        403.509172        396.268338        381.908813        
0.6828184262   398.774148        397.555084        393.519617        385.38553         370.303974        
0.6827718052   404.217633        403.147821        399.560832        392.106572        378.326604        
0.6827251907   404.737285        403.673495        400.086579        392.512195        377.774817        
0.6826785825   405.427133        404.401049        400.941686        393.64577         379.71906         
0.6826319807   403.364641        402.301029        398.744115        391.411535        378.366476        
0.6825853852   404.800949        403.779222        400.341675        393.131083        379.538724        
0.6825387961   401.289514        400.196399        396.563423        389.187703        376.217613        
0.6824922134   398.25582         397.078797        393.180003        385.311469        370.925413        
0.682445637    400.555186        399.44172         395.732969        388.157471        374.568947        
0.682399067    406.254882        405.295929        402.041608        395.058606        381.292168        
0.6823525033   404.595958        403.589718        400.185407        392.943596        379.03156         
0.682305946    404.562985        403.559054        400.156389        392.876425        378.490665        
0.682259395    403.961789        402.95856         399.570724        392.396893        378.663312        
0.6822128504   401.158009        400.082225        396.472678        388.949468        374.719939        
0.6821663121   399.954426        398.873795        395.274001        387.922936        374.950126        
0.6821197802   396.840799        395.709856        391.984665        384.594865        372.102336        
0.6820732547   399.821588        398.736513        395.104038        387.564669        373.045887        
0.6820267354   400.266544        399.205567        395.653411        388.290984        374.561           
0.6819802226   400.961674        399.943924        396.541601        389.52393         376.793016        
0.681933716    395.572365        394.462779        390.82848         383.719352        371.993696        
0.6818872159   394.262443        393.127507        389.416344        382.173251        369.850728        
0.681840722    398.729903        397.676267        394.169588        387.013374        374.07933         
0.6817942345   397.806075        396.728937        393.147449        385.862407        372.88723         
0.6817477533   398.286532        397.221557        393.671437        386.413911        373.70712         
0.6817012785   402.689228        401.728367        398.462306        391.419794        377.240687        
0.68165481     402.007926        401.017809        397.643152        390.306224        374.987327        
0.6816083478   401.65639         400.685917        397.399237        390.389706        376.872294        
0.681561892    398.938406        397.90498         394.436462        387.218007        374.098004        
0.6815154425   400.370959        399.376959        396.018206        388.897244        375.316278        
0.6814689994   398.576827        397.528622        393.993863        386.53421         372.218916        
0.6814225625   399.761004        398.756941        395.360836        388.142891        374.326334        
0.681376132    399.325611        398.310039        394.872189        387.547833        373.398546        
0.6813297078   401.198056        400.247896        397.012035        390.000657        375.762602        
0.68128329     396.705073        395.641403        392.071682        384.639468        370.943361        
0.6812368784   396.56944         395.514603        391.977909        384.633505        371.185641        
0.6811904732   396.675691        395.633975        392.141756        384.898652        371.853764        
0.6811440744   398.042214        397.019902        393.556634        386.163154        371.770733        
0.6810976818   402.480322        401.593553        398.537849        391.703214        376.760614        
0.6810512955   401.356415        400.431943        397.24865         390.143707        374.707164        
0.6810049156   403.06454         402.215488        399.280929        392.663511        377.903272        
0.680958542    397.769981        396.754132        393.295109        385.808009        370.720084        
0.6809121747   398.060353        397.063686        393.666384        386.288993        371.233492        
0.6808658137   397.371405        396.369952        392.968812        385.662562        371.363011        
0.6808194591   399.540593        398.610931        395.42714         388.423976        373.683332        
0.6807731107   398.070124        397.106423        393.822376        386.697388        372.279443        
0.6807267687   396.860149        395.883064        392.57593         385.53554         372.06498         
0.6806804329   395.949281        394.967251        391.660191        384.712196        371.726574        
0.6806341035   393.499839        392.472794        389.047073        382.029251        369.565165        
0.6805877804   391.236795        390.157765        386.576898        379.330957        366.552754        
0.6805414635   386.897532        385.711837        381.807567        374.040664        359.926591        
0.680495153    393.79476         392.777786        389.362811        382.238288        369.014847        
0.6804488488   393.110662        392.074309        388.594322        381.33918         367.995107        
0.6804025509   395.067324        394.076957        390.717327        383.51583         369.319094        
0.6803562593   397.330582        396.414847        393.282636        386.414406        372.040712        
0.680309974    393.694684        392.680242        389.249524        381.956074        367.833383        
0.6802636949   390.667239        389.58845         385.977942        378.509396        364.743627        
0.6802174222   392.089298        391.066822        387.637625        380.507706        367.364045        
0.6801711558   389.981924        388.912316        385.344963        378.033072        364.837598        
0.6801248957   392.748565        391.763038        388.451518        381.534902        368.790614        
0.6800786418   390.330098        389.287673        385.80895         378.678095        366.138447        
0.6800323943   392.156857        391.158863        387.799199        380.744286        367.49618         
0.679986153    389.637839        388.584505        385.068296        377.857565        365.22531         
